Shopping	NOUNcompoundNOUN	bot	0
.	PUNCTpunctADJ	important	21
Peterson	PROPNnsubjVERB	emphasize	22
,	PUNCTpunctPROPN	Balasbramanian	22
Balasbramanian	PROPNconjPROPN	Peterson	22
,	PUNCTpunctPROPN	Bronnenberg	22
&	CCONJccPROPN	Bronnenberg	22
Bronnenberg	PROPNconjPROPN	Peterson	22
emphasize	VERB_PREDICATE_OF	22	22
that	SCONJmarkADJ	likely	22
for	ADPcaseNOUN	category	22
some	DETdetNOUN	category	22
likely	ADJrev_oblNOUN	category	22
22	ABOUT	category	22
of	ADPcaseNOUN	goods	22
goods	NOUNnmodNOUN	category	22
,	PUNCTpunctADJ	likely	22
likely	ADJrev_nsubjNOUN	consumer	22
22	ABOUT	consumer	22
be	AUXcopADJ	likely	22
likely	ADJccompVERB	emphasize	22
to	PARTmarkVERB	search	22
search	VERBxcompADJ	likely	22
both	CCONJcc:preconjNOUN	internet	22
the	DETdetNOUN	internet	22
search	VERBrev_objNOUN	internet	22
22	ABOUT	internet	22
and	CCONJccNOUN	channel	22
conventional	ADJamodNOUN	channel	22
retailing	NOUNcompoundNOUN	channel	22
retailing	NOUNinCOMPOUND	retailing channel	22
channel	NOUNinCOMPOUND	retailing channel	22
22	ABOUT	retailing channel	22
channel	NOUNconjNOUN	internet	22
.	PUNCTpunctVERB	emphasize	22
the	DETdetNOUN	framework	23
theoretical	ADJamodNOUN	framework	23
mention	VERBrev_nsubjNOUN	framework	23
23	ABOUT	framework	23
mention	VERBcsubjNOUN	driver	23
above	ADVadvmodVERB	mention	23
be	AUXcopNOUN	driver	23
the	DETdetNOUN	driver	23
driver	NOUN_PREDICATE_OF	23	23
for	ADPcaseNOUN	stage	23
the	DETdetNOUN	stage	23
early	ADJamodNOUN	stage	23
stage	NOUNnmodNOUN	driver	23
of	ADPcaseNOUN	design	23
shopping	NOUNcompoundNOUN	bot	23
shopping	NOUNinCOMPOUND	shopping bot	23
bot	NOUNinCOMPOUND	shopping bot	23
23	ABOUT	shopping bot	23
bot	NOUNcompoundNOUN	design	23
bot	NOUNinCOMPOUND	bot design	23
design	NOUNinCOMPOUND	bot design	23
23	ABOUT	bot design	23
design	NOUNnmodNOUN	stage	23
and	CCONJccNOUN	implementation	23
implementation	NOUNconjNOUN	design	23
and	CCONJccVERB	continue	23
continue	VERBconjNOUN	driver	23
to	PARTmarkVERB	fuel	23
fuel	VERBxcompVERB	continue	23
the	DETdetNOUN	effort	23
fuel	VERBrev_objNOUN	effort	23
23	ABOUT	effort	23
of	SCONJmarkVERB	improve	23
improve	VERBaclNOUN	effort	23
the	DETdetNOUN	performance	23
improve	VERBrev_objNOUN	performance	23
23	ABOUT	performance	23
and	CCONJccNOUN	functionality	23
functionality	NOUNconjNOUN	performance	23
of	ADPcaseNOUN	bot	23
shopping	NOUNcompoundNOUN	bot	23
shopping	NOUNinCOMPOUND	shopping bot	23
bot	NOUNinCOMPOUND	shopping bot	23
23	ABOUT	shopping bot	23
bot	NOUNnmodNOUN	performance	23
.	PUNCTpunctNOUN	driver	23
in	ADPcaseNOUN	past	24
the	DETdetNOUN	past	24
refer	VERBrev_oblNOUN	past	24
24	ABOUT	past	24
,	PUNCTpunctVERB	refer	24
shopping	NOUNcompoundNOUN	bot	24
shopping	NOUNinCOMPOUND	shopping bot	24
bot	NOUNinCOMPOUND	shopping bot	24
24	ABOUT	shopping bot	24
refer	VERBrev_nsubj:passNOUN	bot	24
24	ABOUT	bot	24
be	AUXaux:passVERB	refer	24
often	ADVadvmodVERB	refer	24
refer	VERB_PREDICATE_OF	24	24
to	ADPcaseNOUN	agent	24
as	ADPcaseNOUN	agent	24
refer	VERBrev_oblNOUN	agent	24
24	ABOUT	agent	24
,	PUNCTpunctNOUN	agent	24
intelligent	ADJamodNOUN	agent	24
agent	NOUNconjNOUN	agent	24
,	PUNCTpunctNOUN	agent	24
software	NOUNcompoundNOUN	agent	24
software	NOUNinCOMPOUND	software agent	24
agent	NOUNinCOMPOUND	software agent	24
24	ABOUT	software agent	24
agent	NOUNconjNOUN	agent	24
or	CCONJccNOUN	assistant	24
intelligent	ADJamodNOUN	assistant	24
assistant	NOUNconjNOUN	agent	24
.	PUNCTpunctVERB	refer	24
in	ADPcaseNOUN	paper	25
this	DETdetNOUN	paper	25
treat	VERBrev_oblNOUN	paper	25
25	ABOUT	paper	25
,	PUNCTpunctVERB	treat	25
they	PRONnsubj:passVERB	treat	25
be	AUXaux:passVERB	treat	25
treat	VERB_PREDICATE_OF	25	25
as	ADPcaseNOUN	application	25
regular	ADJamodNOUN	application	25
software	NOUNcompoundVERB	base	25
software	NOUNinCOMPOUND	software base	25
base	VERBinCOMPOUND	software base	25
25	ABOUT	software base	25
-	PUNCTpunctVERB	base	25
base	VERBamodNOUN	application	25
treat	VERBrev_oblNOUN	application	25
25	ABOUT	application	25
.	PUNCTpunctVERB	treat	25
it	PRONnsubj:passVERB	note	26
be	AUXaux:passVERB	note	26
note	VERB_PREDICATE_OF	26	26
that	SCONJmarkNOUN	scope	26
a	DETdetNOUN	discussion	26
scope	NOUNrev_nsubjNOUN	discussion	26
26	ABOUT	discussion	26
of	SCONJmarkVERB	belong	26
whether	SCONJmarkVERB	belong	26
shopping	NOUNcompoundNOUN	bot	26
shopping	NOUNinCOMPOUND	shopping bot	26
bot	NOUNinCOMPOUND	shopping bot	26
26	ABOUT	shopping bot	26
belong	VERBrev_nsubjNOUN	bot	26
26	ABOUT	bot	26
actually	ADVadvmodVERB	belong	26
belong	VERBaclNOUN	discussion	26
to	ADPcaseNOUN	field	26
the	DETdetNOUN	field	26
belong	VERBrev_oblNOUN	field	26
26	ABOUT	field	26
of	ADPcaseNOUN	agent	26
intelligent	ADJamodNOUN	agent	26
agent	NOUNnmodNOUN	field	26
be	AUXcopNOUN	scope	26
out	ADPcaseNOUN	scope	26
of	ADPcaseNOUN	scope	26
the	DETdetNOUN	scope	26
scope	NOUNccompVERB	note	26
of	ADPcaseNOUN	project	26
this	DETdetNOUN	project	26
project	NOUNnmodNOUN	scope	26
.	PUNCTpunctVERB	note	26
as	ADPcaseADJ	such	27
such	ADJoblVERB	concentrate	27
,	PUNCTpunctVERB	concentrate	27
this	DETdetNOUN	study	27
concentrate	VERBrev_nsubjNOUN	study	27
27	ABOUT	study	27
concentrate	VERB_PREDICATE_OF	27	27
on	ADPcaseNOUN	aspect	27
the	DETdetNOUN	aspect	27
performance	NOUNcompoundNOUN	aspect	27
performance	NOUNinCOMPOUND	performance aspect	27
aspect	NOUNinCOMPOUND	performance aspect	27
27	ABOUT	performance aspect	27
concentrate	VERBrev_oblNOUN	aspect	27
27	ABOUT	aspect	27
of	ADPcaseNOUN	technology	27
this	DETdetNOUN	technology	27
technology	NOUNnmodNOUN	aspect	27
rather	ADVccNOUN	issue	27
than	ADPfixedADV	rather	27
on	ADPcaseNOUN	issue	27
its	PRONnmod:possNOUN	issue	27
theoretical	ADJamodNOUN	issue	27
or	CCONJccADJ	philosophical	27
philosophical	ADJconjADJ	theoretical	27
issue	NOUNconjNOUN	aspect	27
.	PUNCTpunctVERB	concentrate	27
as	ADVadvmodADV	early	28
early	ADVadvmodVERB	envision	28
as	ADPcaseNUM	1995	28
1995	NUMoblADV	early	28
,	PUNCTpunctVERB	envision	28
envision	VERBrev_nsubjNOUN	researcher	28
28	ABOUT	researcher	28
envision	VERB_PREDICATE_OF	28	28
shopping	NOUNcompoundNOUN	bot	28
shopping	NOUNinCOMPOUND	shopping bot	28
bot	NOUNinCOMPOUND	shopping bot	28
28	ABOUT	shopping bot	28
envision	VERBrev_objNOUN	bot	28
28	ABOUT	bot	28
as	ADPcaseNOUN	solution	28
a	DETdetNOUN	solution	28
envision	VERBrev_oblNOUN	solution	28
28	ABOUT	solution	28
for	SCONJmarkVERB	find	28
find	VERBaclNOUN	solution	28
find	VERBrev_objNOUN	product	28
28	ABOUT	product	28
under	ADPcaseNOUN	term	28
the	DETdetNOUN	term	28
best	ADJamodNOUN	term	28
find	VERBrev_oblNOUN	term	28
28	ABOUT	term	28
from	ADPcaseNOUN	vendor	28
online	ADJamodNOUN	vendor	28
vendor	NOUNnmodNOUN	term	28
when	ADVmarkNOUN	feature	28
feature	NOUNrev_nsubjNOUN	price	28
28	ABOUT	price	28
be	AUXcopNOUN	feature	28
typically	ADVadvmodNOUN	feature	28
the	DETdetNOUN	feature	28
most	ADVadvmodADJ	important	28
important	ADJamodNOUN	feature	28
feature	NOUNadvclVERB	envision	28
.	PUNCTpunctVERB	envision	28
a	DETdetNOUN	agent	29
shopping	NOUNcompoundNOUN	agent	29
shopping	NOUNinCOMPOUND	shopping agent	29
agent	NOUNinCOMPOUND	shopping agent	29
29	ABOUT	shopping agent	29
query	VERBrev_nsubjNOUN	agent	29
29	ABOUT	agent	29
query	VERB_PREDICATE_OF	29	29
multiple	ADJamodNOUN	site	29
query	VERBrev_objNOUN	site	29
29	ABOUT	site	29
on	ADPcaseNOUN	behalf	29
query	VERBrev_oblNOUN	behalf	29
29	ABOUT	behalf	29
of	ADPcaseNOUN	shopper	29
a	DETdetNOUN	shopper	29
shopper	NOUNnmodNOUN	behalf	29
to	PARTmarkVERB	gather	29
gather	VERBadvclVERB	query	29
gather	VERBrev_objNOUN	pricing	29
29	ABOUT	pricing	29
and	CCONJccNOUN	information	29
other	ADJamodNOUN	information	29
information	NOUNconjNOUN	pricing	29
on	ADPcaseNOUN	product	29
product	NOUNnmodNOUN	information	29
and	CCONJccNOUN	service	29
service	NOUNconjNOUN	product	29
.	PUNCTpunctVERB	query	29
base	VERBrev_obl:npmodNOUN	client	30
30	ABOUT	client	30
-	PUNCTpunctVERB	base	30
base	VERBamodNOUN	bot	30
shopping	NOUNcompoundNOUN	bot	30
shopping	NOUNinCOMPOUND	shopping bot	30
bot	NOUNinCOMPOUND	shopping bot	30
30	ABOUT	shopping bot	30
achieve	VERBrev_nsubjNOUN	bot	30
30	ABOUT	bot	30
that	PRONnsubjVERB	appear	30
appear	VERBacl:relclNOUN	bot	30
in	ADPcaseNOUN	beginning	30
the	DETdetNOUN	beginning	30
appear	VERBrev_oblNOUN	beginning	30
30	ABOUT	beginning	30
of	ADPcaseNUM	1997	30
1997	NUMnmodNOUN	beginning	30
achieve	VERB_PREDICATE_OF	30	30
that	SCONJmarkVERB	allow	30
by	SCONJmarkVERB	allow	30
allow	VERBadvclVERB	achieve	30
allow	VERBrev_objNOUN	consumer	30
30	ABOUT	consumer	30
to	ADPcaseNOUN	comparisonshop	30
allow	VERBrev_oblNOUN	comparisonshop	30
30	ABOUT	comparisonshop	30
online	ADVadvmodVERB	allow	30
without	SCONJmarkVERB	visit	30
actually	ADVadvmodVERB	visit	30
visit	VERBadvclVERB	allow	30
merchant	NOUNnmod:possNOUN	site	30
's	PARTcaseNOUN	merchant	30
visit	VERBrev_objNOUN	site	30
30	ABOUT	site	30
to	PARTmarkVERB	locate	30
locate	VERBadvclVERB	visit	30
best	ADJamodNOUN	price	30
locate	VERBrev_objNOUN	price	30
30	ABOUT	price	30
.	PUNCTpunctVERB	achieve	30
the	DETdetNOUN	agent	31
first	ADJamodNOUN	agent	31
shopping	NOUNcompoundNOUN	agent	31
shopping	NOUNinCOMPOUND	shopping agent	31
agent	NOUNinCOMPOUND	shopping agent	31
31	ABOUT	shopping agent	31
develop	VERBrev_nsubj:passNOUN	agent	31
31	ABOUT	agent	31
(	PUNCTpunctPROPN	BargainFinder	31
BargainFinder	PROPNapposNOUN	agent	31
)	PUNCTpunctPROPN	BargainFinder	31
be	AUXaux:passVERB	develop	31
develop	VERB_PREDICATE_OF	31	31
by	ADPcaseNOUN	firm	31
the	DETdetNOUN	firm	31
consulting	NOUNcompoundNOUN	firm	31
consulting	NOUNinCOMPOUND	consulting firm	31
firm	NOUNinCOMPOUND	consulting firm	31
31	ABOUT	consulting firm	31
develop	VERBrev_oblNOUN	firm	31
31	ABOUT	firm	31
Andersen	PROPNcompoundPROPN	Consulting	31
Andersen	PROPNinCOMPOUND	Andersen Consulting	31
Consulting	PROPNinCOMPOUND	Andersen Consulting	31
31	ABOUT	Andersen Consulting	31
Consulting	PROPNapposNOUN	firm	31
in	ADPcaseNUM	1995	31
1995	NUMoblVERB	develop	31
.	PUNCTpunctVERB	develop	31
it	PRONnsubjVERB	let	32
let	VERB_PREDICATE_OF	32	32
let	VERBrev_objNOUN	user	32
32	ABOUT	user	32
compare	VERBxcompVERB	let	32
compare	VERBrev_objNOUN	price	32
32	ABOUT	price	32
of	ADPcaseNOUN	cd	32
music	NOUNcompoundNOUN	cd	32
music	NOUNinCOMPOUND	music cd	32
cd	NOUNinCOMPOUND	music cd	32
32	ABOUT	music cd	32
cd	NOUNnmodNOUN	price	32
from	ADPcaseNOUN	store	32
internet	NOUNcompoundNOUN	store	32
internet	NOUNinCOMPOUND	internet store	32
store	NOUNinCOMPOUND	internet store	32
32	ABOUT	internet store	32
compare	VERBrev_oblNOUN	store	32
32	ABOUT	store	32
.	PUNCTpunctVERB	let	32
however	ADVadvmodVERB	block	33
,	PUNCTpunctVERB	block	33
some	DETdetNOUN	retailer	33
block	VERBrev_nsubjNOUN	retailer	33
33	ABOUT	retailer	33
block	VERB_PREDICATE_OF	33	33
block	VERBrev_objNOUN	access	33
33	ABOUT	access	33
because	SCONJmarkVERB	want	33
they	PRONnsubjVERB	want	33
do	AUXauxVERB	want	33
not	PARTadvmodVERB	want	33
want	VERBadvclVERB	block	33
to	PARTmarkVERB	compete	33
compete	VERBxcompVERB	want	33
purely	ADVadvmodVERB	compete	33
on	ADPcaseNOUN	price	33
compete	VERBrev_oblNOUN	price	33
33	ABOUT	price	33
,	PUNCTpunctVERB	cease	33
and	CCONJccVERB	cease	33
BargainFinder	PROPNnsubjVERB	cease	33
cease	VERBconjVERB	block	33
cease	VERBrev_objNOUN	operation	33
33	ABOUT	operation	33
.	PUNCTpunctVERB	block	33
PersonaLogic	PROPNnsubjVERB	let	34
,	PUNCTpunctPROPN	PersonaLogic	34
another	DETdetNOUN	bot	34
comparison	NOUNcompoundNOUN	shopping	34
comparison	NOUNinCOMPOUND	comparison shopping	34
shopping	NOUNinCOMPOUND	comparison shopping	34
34	ABOUT	comparison shopping	34
-	PUNCTpunctNOUN	shopping	34
shopping	NOUNcompoundNOUN	bot	34
shopping	NOUNinCOMPOUND	shopping bot	34
bot	NOUNinCOMPOUND	shopping bot	34
34	ABOUT	shopping bot	34
bot	NOUNapposPROPN	PersonaLogic	34
,	PUNCTpunctVERB	let	34
let	VERB_PREDICATE_OF	34	34
let	VERBrev_objNOUN	user	34
34	ABOUT	user	34
create	VERBxcompVERB	let	34
personal	ADJamodNOUN	profile	34
create	VERBrev_objNOUN	profile	34
34	ABOUT	profile	34
to	PARTmarkVERB	describe	34
describe	VERBadvclVERB	create	34
they	PRONnmod:possNOUN	preference	34
describe	VERBrev_objNOUN	preference	34
34	ABOUT	preference	34
.	PUNCTpunctVERB	let	34
this	DETdetNOUN	approach	35
allow	VERBrev_nsubjNOUN	approach	35
35	ABOUT	approach	35
allow	VERB_PREDICATE_OF	35	35
the	DETdetNOUN	bot	35
allow	VERBrev_objNOUN	bot	35
35	ABOUT	bot	35
to	PARTmarkVERB	identify	35
identify	VERBaclNOUN	bot	35
identify	VERBrev_objNOUN	product	35
35	ABOUT	product	35
with	ADPcaseNOUN	feature	35
feature	NOUNnmodNOUN	product	35
that	PRONobjVERB	consider	35
consider	VERBrev_nsubjNOUN	user	35
35	ABOUT	user	35
consider	VERBacl:relclNOUN	feature	35
most	ADVadvmodADJ	important	35
important	ADJxcompVERB	consider	35
.	PUNCTpunctVERB	allow	35
however	ADVadvmodVERB	have	36
,	PUNCTpunctVERB	have	36
have	VERBrev_nsubjNOUN	vendor	36
36	ABOUT	vendor	36
have	VERB_PREDICATE_OF	36	36
to	PARTmarkVERB	provide	36
provide	VERBxcompVERB	have	36
provide	VERBrev_objNOUN	interface	36
36	ABOUT	interface	36
that	PRONnsubjVERB	disclose	36
explicitly	ADVadvmodVERB	disclose	36
disclose	VERBacl:relclNOUN	interface	36
product	NOUNcompoundNOUN	feature	36
product	NOUNinCOMPOUND	product feature	36
feature	NOUNinCOMPOUND	product feature	36
36	ABOUT	product feature	36
disclose	VERBrev_objNOUN	feature	36
36	ABOUT	feature	36
so	SCONJmarkVERB	match	36
that	SCONJfixedSCONJ	so	36
PersonaLogic	PROPNnsubjVERB	match	36
could	AUXauxVERB	match	36
match	VERBadvclVERB	disclose	36
they	PRONobjVERB	match	36
with	ADPcaseNOUN	profile	36
user	NOUNcompoundNOUN	profile	36
user	NOUNinCOMPOUND	user profile	36
profile	NOUNinCOMPOUND	user profile	36
36	ABOUT	user profile	36
match	VERBrev_oblNOUN	profile	36
36	ABOUT	profile	36
.	PUNCTpunctVERB	have	36
AOL	PROPNnsubjVERB	acquire	37
(	PUNCTpunctPROPN	Online	37
America	PROPNcompoundPROPN	Online	37
America	PROPNinCOMPOUND	America Online	37
Online	PROPNinCOMPOUND	America Online	37
37	ABOUT	America Online	37
Online	PROPNapposPROPN	AOL	37
)	PUNCTpunctPROPN	Online	37
acquire	VERB_PREDICATE_OF	37	37
PersonaLogic	PROPNobjVERB	acquire	37
in	ADPcaseNUM	1998	37
1998	NUMoblVERB	acquire	37
,	PUNCTpunctVERB	disappear	37
and	CCONJccVERB	disappear	37
the	DETdetNOUN	technology	37
disappear	VERBrev_nsubjNOUN	technology	37
37	ABOUT	technology	37
disappear	VERBconjVERB	acquire	37
soon	ADVadvmodVERB	disappear	37
after	ADPcasePRON	that	37
that	PRONoblVERB	disappear	37
.	PUNCTpunctVERB	acquire	37
Ringo	PROPNnsubjNOUN	bot	38
be	AUXcopNOUN	bot	38
a	DETdetNOUN	bot	38
bot	NOUN_PREDICATE_OF	38	38
that	PRONnsubjVERB	recommend	38
recommend	VERBacl:relclNOUN	bot	38
entertainment	NOUNcompoundNOUN	product	38
entertainment	NOUNinCOMPOUND	entertainment product	38
product	NOUNinCOMPOUND	entertainment product	38
38	ABOUT	entertainment product	38
recommend	VERBrev_objNOUN	product	38
38	ABOUT	product	38
,	PUNCTpunctNOUN	product	38
such	ADJcaseNOUN	cd	38
as	ADPfixedADJ	such	38
cd	NOUNnmodNOUN	product	38
and	CCONJccNOUN	movie	38
movie	NOUNconjNOUN	cd	38
,	PUNCTpunctVERB	recommend	38
on	ADPcaseNOUN	basis	38
the	DETdetNOUN	basis	38
recommend	VERBrev_oblNOUN	basis	38
38	ABOUT	basis	38
of	ADPcaseNOUN	filtering	38
collaborative	ADJamodNOUN	filtering	38
filtering	NOUNnmodNOUN	basis	38
by	SCONJmarkVERB	use	38
use	VERBaclNOUN	basis	38
use	VERBrev_objNOUN	opinion	38
38	ABOUT	opinion	38
of	ADPcaseNOUN	user	38
like	ADJamodADJ	minded	38
-	PUNCTpunctADJ	minded	38
minded	ADJamodNOUN	user	38
user	NOUNnmodNOUN	opinion	38
.	PUNCTpunctNOUN	bot	38
collaborative	ADJamodNOUN	filtering	39
imply	VERBrev_nsubjNOUN	filtering	39
39	ABOUT	filtering	39
imply	VERB_PREDICATE_OF	39	39
make	VERBxcompVERB	imply	39
automatic	ADJamodNOUN	prediction	39
make	VERBrev_objNOUN	prediction	39
39	ABOUT	prediction	39
(	PUNCTpunctNOUN	filtering	39
filtering	NOUNapposNOUN	prediction	39
)	PUNCTpunctNOUN	filtering	39
about	ADPcaseNOUN	interest	39
the	DETdetNOUN	interest	39
make	VERBrev_oblNOUN	interest	39
39	ABOUT	interest	39
of	ADPcaseNOUN	user	39
a	DETdetNOUN	user	39
user	NOUNnmodNOUN	interest	39
by	SCONJmarkVERB	collect	39
collect	VERBadvclVERB	make	39
preference	NOUNcompoundNOUN	information	39
preference	NOUNinCOMPOUND	preference information	39
information	NOUNinCOMPOUND	preference information	39
39	ABOUT	preference information	39
collect	VERBrev_objNOUN	information	39
39	ABOUT	information	39
from	ADPcaseNOUN	user	39
many	ADJamodNOUN	user	39
collect	VERBrev_oblNOUN	user	39
39	ABOUT	user	39
(	PUNCTpunctVERB	collaborate	39
collaborate	VERBadvclVERB	collect	39
)	PUNCTpunctVERB	collaborate	39
.	PUNCTpunctVERB	imply	39
a	DETdetNOUN	assumption	40
underlying	ADJamodNOUN	assumption	40
be	VERBrev_nsubjNOUN	assumption	40
40	ABOUT	assumption	40
of	ADPcaseNOUN	approach	40
collaborative	ADJamodNOUN	approach	40
filtering	NOUNcompoundNOUN	approach	40
filtering	NOUNinCOMPOUND	filtering approach	40
approach	NOUNinCOMPOUND	filtering approach	40
40	ABOUT	filtering approach	40
approach	NOUNnmodNOUN	assumption	40
be	VERB_PREDICATE_OF	40	40
that	SCONJmarkVERB	tend	40
those	PRONnsubjVERB	tend	40
who	PRONnsubjVERB	agree	40
agree	VERBacl:relclPRON	those	40
in	ADPcaseNOUN	past	40
the	DETdetNOUN	past	40
agree	VERBrev_oblNOUN	past	40
40	ABOUT	past	40
tend	VERBccompVERB	be	40
to	PARTmarkVERB	agree	40
agree	VERBxcompVERB	tend	40
again	ADVadvmodVERB	agree	40
in	ADPcaseNOUN	future	40
the	DETdetNOUN	future	40
agree	VERBrev_oblNOUN	future	40
40	ABOUT	future	40
.	PUNCTpunctVERB	be	40
for	ADPcaseNOUN	example	41
make	VERBrev_oblNOUN	example	41
41	ABOUT	example	41
,	PUNCTpunctVERB	make	41
a	DETdetNOUN	filtering	41
collaborative	ADJamodNOUN	filtering	41
make	VERBrev_nsubjNOUN	filtering	41
41	ABOUT	filtering	41
or	CCONJccNOUN	system	41
recommendation	NOUNcompoundNOUN	system	41
recommendation	NOUNinCOMPOUND	recommendation system	41
system	NOUNinCOMPOUND	recommendation system	41
41	ABOUT	recommendation system	41
system	NOUNconjNOUN	filtering	41
for	ADPcaseNOUN	preference	41
music	NOUNcompoundNOUN	preference	41
music	NOUNinCOMPOUND	music preference	41
preference	NOUNinCOMPOUND	music preference	41
41	ABOUT	music preference	41
preference	NOUNnmodNOUN	system	41
could	AUXauxVERB	make	41
make	VERB_PREDICATE_OF	41	41
make	VERBrev_objNOUN	prediction	41
41	ABOUT	prediction	41
about	ADPcaseNOUN	music	41
which	DETdetNOUN	music	41
music	NOUNnmodNOUN	prediction	41
a	DETdetNOUN	user	41
give	VERBrev_nsubjNOUN	user	41
41	ABOUT	user	41
should	AUXauxVERB	give	41
like	AUXauxVERB	give	41
give	VERBaclNOUN	prediction	41
a	DETdetNOUN	list	41
partial	ADJamodNOUN	list	41
give	VERBrev_objNOUN	list	41
41	ABOUT	list	41
of	ADPcaseVERB	try	41
that	DETdetNOUN	user	41
user	NOUNnmod:possVERB	try	41
's	PARTcaseNOUN	user	41
try	VERBaclNOUN	list	41
before	ADVadvmodVERB	try	41
(	PUNCTpunctNOUN	likes	41
likes	NOUNapposVERB	try	41
